BI00B32AF    @TTB208D       20220811181B0911741              CAVSAS 0.3X3 GY          CCN000003750000003750FN00000000020220801000003750NNE   20220719131655    1W    00000025000002843000000000032AF    HBYHVTB 000000000000UX427001
BI00B32DE    TT2083         20220721180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220801000001500NNM22 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT227060
BI00B32DE    TT208D         2022072118007704160              AVSS 1.25F G             CCN000005600000005600FN00000000020220801000005600NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VS227028
BI00B32DE    TT208D         20220721180D0203949              AVSSH 0.5F W/L           CCN000004500000004500FN00000000020220801000004500NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227014
BI00B32DE    TT208D         20220721180D0203975              AVSSH 0.5F Y/R           CCN000003000000003000FN00000000020220801000003000NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227015
BI00B32DE    TT208D         20220721180D0204149              AVSSH 1.25F W/L          CCN000006400000006400FN00000000020220801000006400NNE20 20220719120259    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS227021
BI00B32DE    TT208E         2022072118007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020220801000002400NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VX227048
BI00B32DE    TT208E         20220721180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220801000001000NNE20 20220719120259    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VX227029
BI00A32DJ    GHT2209-1      20220721180D0204092              AVSSH 0.75F V            CCN000002000000001000FN00000000020220601000001000NNM20 20220719154536    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32DJ    GHT2209-1      20220727180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220601000001000NNM00 20220719145444    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32E2    @WY209A        20220803181E50016ZZ              AVSSCS-S 0.5FX2 DGY/R    CCN000000300000000300FN00000000020220901000000300NNE   20220719133712    1W    00000030000003096000000000032E2    SPYSE   000000000000KX327001
BI00B32P8    TAPAW-2093     2022081718007703980              AVSS 0.5F BR             CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128134
BI00B32P8    TAPAW-2094     2022082418007703980              AVSS 0.5F BR             CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228135
BI00B32P8    TAPAW-2095     2022083118007703980              AVSS 0.5F BR             CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328142
BI00B32P8    TAPAW-2095     2022083118007703984              AVSS 0.5F BR/W           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328143
BI00B32P8    TAPAW-2093     2022081718007703987              AVSS 0.5F BR/Y           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128135
BI00B32P8    TAPAW-2094     2022082418007703987              AVSS 0.5F BR/Y           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228136
BI00B32P8    TAPAW-2095     2022083118007703987              AVSS 0.5F BR/Y           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328144
BI00B32P8    TAPAW-2091     2022080318007703960              AVSS 0.5F G              CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327098
BI00B32P8    TAPAW-2092     2022081018007703960              AVSS 0.5F G              CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427119
BI00B32P8    TAPAW-2093     2022081718007703960              AVSS 0.5F G              CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128136
BI00B32P8    TAPAW-2094     2022082418007703960              AVSS 0.5F G              CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228137
BI00B32P8    TAPAW-2095     2022083118007703960              AVSS 0.5F G              CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328145
BI00B32P8    TAPAW-2091     2022080318007703963              AVSS 0.5F G/B            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327099
BI00B32P8    TAPAW-2092     2022081018007703963              AVSS 0.5F G/B            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427120
BI00B32P8    TAPAW-2094     2022082418007703963              AVSS 0.5F G/B            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228138
BI00B32P8    TAPAW-2091     2022080318007703965              AVSS 0.5F G/R            CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327100
BI00B32P8    TAPAW-2092     2022081018007703965              AVSS 0.5F G/R            CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427121
BI00B32P8    TAPAW-2093     2022081718007703965              AVSS 0.5F G/R            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128137
BI00B32P8    TAPAW-2094     2022082418007703965              AVSS 0.5F G/R            CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228139
BI00B32P8    TAPAW-2095     2022083118007703965              AVSS 0.5F G/R            CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328146
BI00B32P8    TAPAW-2091     2022080318007703964              AVSS 0.5F G/W            CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327101
BI00B32P8    TAPAW-2092     2022081018007703964              AVSS 0.5F G/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427122
BI00B32P8    TAPAW-2093     2022081718007703964              AVSS 0.5F G/W            CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128138
BI00B32P8    TAPAW-2094     2022082418007703964              AVSS 0.5F G/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228140
BI00B32P8    TAPAW-2095     2022083118007703964              AVSS 0.5F G/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328147
BI00B32P8    TAPAW-2092     2022081018007703967              AVSS 0.5F G/Y            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427123
BI00B32P8    TAPAW-2093     2022081718007703967              AVSS 0.5F G/Y            CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128139
BI00B32P8    TAPAW-2094     2022082418007703967              AVSS 0.5F G/Y            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228141
BI00B32P8    TAPAW-2095     2022083118007703967              AVSS 0.5F G/Y            CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328148
BI00B32P8    TAPAW-2091     2022080318007703941              AVSS 0.5F GY             CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327102
BI00B32P8    TAPAW-2092     2022081018007703941              AVSS 0.5F GY             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427124
BI00B32P8    TAPAW-2093     2022081718007703941              AVSS 0.5F GY             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128140
BI00B32P8    TAPAW-2094     2022082418007703941              AVSS 0.5F GY             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228142
BI00B32P8    TAPAW-2095     2022083118007703941              AVSS 0.5F GY             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328149
BI00B32P8    TAPAW-2091     20220803180077039F0              AVSS 0.5F GY/B           CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327103
BI00B32P8    TAPAW-2092     20220810180077039F0              AVSS 0.5F GY/B           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427125
BI00B32P8    TAPAW-2093     20220817180077039F0              AVSS 0.5F GY/B           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128141
BI00B32P8    TAPAW-2094     20220824180077039F0              AVSS 0.5F GY/B           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228143
BI00B32P8    TAPAW-2095     20220831180077039F0              AVSS 0.5F GY/B           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328150
BI00B32P8    TAPAW-2091     20220803180077039H1              AVSS 0.5F GY/G           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327104
BI00B32P8    TAPAW-2092     20220810180077039H1              AVSS 0.5F GY/G           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427126
BI00B32P8    TAPAW-2094     20220824180077039H1              AVSS 0.5F GY/G           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228144
BI00B32P8    TAPAW-2091     2022080318007703911              AVSS 0.5F GY/L           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327105
BI00B32P8    TAPAW-2092     2022081018007703911              AVSS 0.5F GY/L           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427127
BI00B32P8    TAPAW-2094     2022082418007703911              AVSS 0.5F GY/L           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228145
BI00B32P8    TAPAW-2095     2022083118007703911              AVSS 0.5F GY/L           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328151
BI00B32P8    TAPAW-2091     2022080318007703910              AVSS 0.5F GY/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327106
BI00B32P8    TAPAW-2093     2022081718007703910              AVSS 0.5F GY/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128142
BI00B32P8    TAPAW-2094     2022082418007703910              AVSS 0.5F GY/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228146
BI00B32P8    TAPAW-2091     20220803180077039H7              AVSS 0.5F GY/W           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327107
BI00B32P8    TAPAW-2092     20220810180077039H7              AVSS 0.5F GY/W           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427128
BI00B32P8    TAPAW-2094     20220824180077039H7              AVSS 0.5F GY/W           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228147
BI00B32P8    TAPAW-2095     20220831180077039H7              AVSS 0.5F GY/W           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328152
BI00B32P8    TAPAW-2091     2022080318007703990              AVSS 0.5F L              CCN000013500000013500FN00000000020220901000013500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327108
BI00B32P8    TAPAW-2092     2022081018007703990              AVSS 0.5F L              CCN000016500000016500FN00000000020220901000016500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427129
BI00B32P8    TAPAW-2093     2022081718007703990              AVSS 0.5F L              CCN000016500000016500FN00000000020220901000016500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128143
BI00B32P8    TAPAW-2094     2022082418007703990              AVSS 0.5F L              CCN000018000000018000FN00000000020220901000018000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228148
BI00B32P8    TAPAW-2095     2022083118007703990              AVSS 0.5F L              CCN000016500000016500FN00000000020220901000016500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328153
BI00B32P8    TAPAW-2091     2022080318007703995              AVSS 0.5F L/R            CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327109
BI00B32P8    TAPAW-2092     2022081018007703995              AVSS 0.5F L/R            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427130
BI00B32P8    TAPAW-2093     2022081718007703995              AVSS 0.5F L/R            CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128144
BI00B32P8    TAPAW-2094     2022082418007703995              AVSS 0.5F L/R            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228149
BI00B32P8    TAPAW-2095     2022083118007703995              AVSS 0.5F L/R            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328154
BI00B32P8    TAPAW-2091     2022080318007703994              AVSS 0.5F L/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327110
BI00B32P8    TAPAW-2092     2022081018007703994              AVSS 0.5F L/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427131
BI00B32P8    TAPAW-2093     2022081718007703994              AVSS 0.5F L/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128145
BI00B32P8    TAPAW-2094     2022082418007703994              AVSS 0.5F L/W            CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228150
BI00B32P8    TAPAW-2095     2022083118007703994              AVSS 0.5F L/W            CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328155
BI00B32P8    TAPAW-2092     2022081018007703997              AVSS 0.5F L/Y            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427132
BI00B32P8    TAPAW-2094     2022082418007703997              AVSS 0.5F L/Y            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228151
BI00B32P8    TAPAW-2095     2022083118007703997              AVSS 0.5F L/Y            CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328156
BI00B32P8    TAPAW-2091     2022080318007703951              AVSS 0.5F O              CCN000031500000031500FN00000000020220901000031500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT327111
BI00B32P8    TAPAW-2092     2022081018007703951              AVSS 0.5F O              CCN000019500000019500FN00000000020220901000019500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT427133
BI00B32P8    TAPAW-2093     2022081718007703951              AVSS 0.5F O              CCN000021000000021000FN00000000020220901000021000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT128146
BI00B32P8    TAPAW-2094     2022082418007703951              AVSS 0.5F O              CCN000021000000021000FN00000000020220901000021000NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT228152
BI00B32P8    TAPAW-2095     2022083118007703951              AVSS 0.5F O              CCN000019500000019500FN00000000020220901000019500NNM   20220719143334    1W    00000150000000674000000000032P8    YIYTM   000000000000YT328157
